,movie_ids
8132,0202559
8133,6911608
8134,0347246
8135,0936501
8136,0032553
8137,0185906
8138,0120461
8139,0218922
8140,1211837
8141,2375605
8142,0192657
8143,0092105
8144,2654430
8145,3774466
8146,0104647
8147,0365885
8148,0120913
8149,0364961
8150,0337103
8151,1401113
8152,0386032
8153,3273632
8154,0810784
8155,0085271
8156,0082096
8157,1164647
8158,0067848
8159,0095312
8160,0085937
8161,1605717
8162,0223897
8163,0077742
8164,0078841
8165,0267626
8166,0373861
8167,0119723
8168,0117665
8169,0076535
8170,0125022
8171,0108399
8172,4630562
8173,0047216
8174,0071647
8175,6359956
8176,0283851
8177,0070653
8178,0186408
8179,0320244
8180,0113360
8181,5184298
8182,0368089
8183,0307351
8184,4244998
8185,0234988
8186,0368447
8187,2247732
8188,0083907
8189,0031762
8190,0112907
8191,1935929
8192,0097368
8193,0457655
8194,0092225
8195,0188674
8196,0068327
8197,4086032
8198,0119051
8199,0169590
8200,0094006
8201,0112462
8202,1743724
8203,0346336
8204,1225822
8205,0080031
8206,0143145
8207,0120800
8208,2347569
8209,0804497
8210,0252501
8211,1087578
8212,2153963
8213,3169706
8214,0097223
8215,1522863
8216,0101700
8217,0105652
8218,0492956
8219,1835980
8220,1971571
8221,0314121
8222,1461312
8223,0092834
8224,0094862
8225,0086200
8226,0498353
8227,0918940
8228,0307385
8229,0901476
8230,0109842
8231,0279967
8232,0107507
8233,1821549
8234,0433416
8235,0116322
8236,0100232
8237,2332579
8238,0186508
8239,3560464
8240,0105695
8241,2388715
8242,0120094
8243,0964517
8244,0105165
8245,0119038
8246,1672723
8247,0116324
8248,0375063
8249,0082846
8250,0069005
8251,0082971
8252,0247745
8253,0107004
8254,3628334
8255,0465997
8256,0218378
8257,0057427
8258,0067433
8259,0110932
8260,0046487
8261,0449851
8262,1192628
8263,0120490
8264,1213019
8265,0401997
8266,1179947
8267,0084701
8268,0094963
8269,0055913
8270,0182295
8271,1682181
8272,0098382
8273,0209037
8274,0107688
8275,4649466
8276,0052646
8277,1703957
8278,0053271
8279,3762944
8280,0170705
8281,1706620
8282,1645089
8283,0042286
8284,0026752
8285,0103759
8286,0149624
8287,0466909
8288,0118564
8289,6053438
8290,0432402
8291,0110557
8292,0489037
8293,0117468
8294,0123209
8295,0251160
8296,1306980
8297,0433400
8298,0109361
8299,0095652
8300,7544820
8301,0104549
8302,0244244
8303,2199571
8304,1262416
8305,0220100
8306,0088847
8307,0320193
8308,0446029
8309,0369702
8310,0455967
8311,0760329
8312,1524930
8313,0203612
8314,0458481
8315,0068408
8316,0887883
8317,0054188
8318,0126388
8319,1560747
8320,4393514
8321,1791528
8322,3963816
8323,0171363
8324,0416508
8325,0031398
8326,0119528
8327,0274812
8328,0389326
8329,0810819
8330,1622979
8331,2922440
8332,0923811
8333,0114436
8334,0120863
8335,0367652
8336,0026029
8337,0114367
8338,0082220
8339,0090366
8340,0067741
8341,0236784
8342,0024844
8343,4284010
8344,0086423
8345,0087042
8346,0113957
8347,0058329
8348,0094712
8349,0214730
8350,0443701
8351,2933474
8352,0120783
8353,3892434
8354,0072613
8355,0031225
8356,0328099
8357,0856288
8358,0463854
8359,0072890
8360,0455499
8361,0113451
8362,0102034
8363,1179891
8364,0275309
8365,2261331
8366,0120611
8367,0970866
8368,0206420
8369,1166827
8370,0106856
8371,0450278
8372,0372183
8373,4843046
8374,0408236
8375,1196948
8376,0111797
8377,0116041
8378,0102945
8379,0087553
8380,1205537
8381,0094593
8382,3064298
8383,0056291
8384,0482088
8385,0089826
8386,0058461
8387,0286635
8388,0120782
8389,0130623
8390,0098067
8391,0310793
8392,0455857
8393,0085542
8394,0079588
8395,0040416
8396,0097458
8397,0338013
8398,0068611
8399,1243974
8400,0087892
8401,1477855
8402,0093437
8403,1421373
8404,0361696
8405,0090985
8406,0253200
8407,0365376
8408,0109370
8409,0481797
8410,0113464
8411,0035279
8412,0342275
8413,0203019
8414,0101811
8415,0107362
8416,3606888
8417,0033467
8418,1966604
8419,1588334
8420,0450259
8421,0101698
8422,0119632
8423,4034228
8424,0165982
8425,0080492
8426,0116999
8427,1582248
8428,1307873
8429,0259974
8430,0114563
8431,0119527
8432,0118715
8433,0113967
8434,0094792
8435,1467273
8436,0424993
8437,0870090
8438,0494277
8439,0048947
8440,0327084
8441,0315152
8442,0309593
8443,0134154
8444,0119250
8445,0077572
8446,0099753
8447,0167427
8448,0116621
8449,0297284
8450,0186253
8451,0051758
8452,0301429
8453,0235737
8454,1091617
8455,1156466
8456,0119210
8457,0810922
8458,0118617
8459,2527336
8460,1408101
8461,2113659
8462,0072288
8463,0199753
8464,0446046
8465,0140379
8466,0087755
8467,0182015
8468,0163651
8469,0980970
8470,0091991
8471,0338216
8472,0896872
8473,0170259
8474,3385516
8475,1067774
8476,0850253
8477,0387736
8478,1645170
8479,0097138
8480,0381971
8481,0097814
8482,3291148
8483,0096219
8484,0081738
8485,0006864
8486,0318081
8487,0106223
8488,0420293
8489,0383010
8490,0104438
8491,0478724
8492,0164114
8493,0305357
8494,0063518
8495,0095654
8496,1126591
8497,2990126
8498,0109288
8499,0059793
8500,0114134
8501,0480249
8502,0038991
8503,0017136
8504,0130018
8505,0110137
8506,0083284
8507,0208990
8508,0111237
8509,0110997
8510,0085919
8511,0437405
8512,0428856
8513,0171359
8514,0109504
8515,0059113
8516,0075995
8517,0790736
8518,0057565
8519,1335975
8520,1815862
8521,0353324
8522,0105417
8523,0069895
8524,0095188
8525,0418455
8526,0087884
8527,3315342
8528,0906325
8529,1315981
8530,0244316
8531,0364343
8532,5340362
8533,0094890
8534,1129423
8535,0000417
8536,0327056
8537,0017075
8538,0077305
8539,0338348
8540,3829170
8541,0069409
8542,0107614
8543,0029947
8544,0041716
8545,0061852
8546,0111689
8547,0246498
8548,1675434
8549,0256359
8550,5655222
8551,0116260
8552,3155242
8553,0066806
8554,0264616
8555,0119375
8556,0120222
8557,1600524
8558,5189670
8559,1259571
8560,0775539
8561,1198196
8562,0199683
8563,0098503
8564,0195945
8565,0448075
8566,0112536
8567,0119906
8568,0416331
8569,0884762
8570,0117108
8571,0059320
8572,0117723
8573,0086465
8574,0424345
8575,1441326
8576,0118747
8577,2828996
8578,1485796
8579,0167260
8580,0079522
8581,5480340
8582,0120834
8583,0297037
8584,0055184
8585,0459748
8586,4481514
8587,0064505
8588,0115886
8589,0190138
8590,0317676
8591,1374992
8592,0041190
8593,2175842
8594,0118655
8595,0475937
8596,0093091
8597,0345061
8598,3152624
8599,0106332
8600,0115744
8601,4513674
8602,0091670
8603,0118883
8604,0183503
8605,0112570
8606,0120604
8607,0031455
8608,0119891
8609,1599351
8610,0030287
8611,0079781
8612,0411270
8613,0314353
8614,0323642
8615,0116783
8616,1135487
8617,0211443
8618,1596350
8619,0337960
8620,0115632
8621,0100828
8622,0075404
8623,0116635
8624,5825380
8625,0103888
8626,0097733
8627,0050105
8628,0403217
8629,0150230
8630,0450314
8631,0150915
8632,0089155
8633,0094077
8634,0258068
8635,1637706
8636,0168786
8637,0251333
8638,0020827
8639,0400497
8640,0054195
8641,0027948
8642,0128133
8643,0065761
8644,0111280
8645,0120157
8646,1083452
8647,4698684
8648,0102070
8649,0323033
8650,0096913
8651,0462338
8652,0038589
8653,4431208
8654,0854678
8655,0073442
8656,0093476
8657,0490215
8658,0805564
8659,4975722
8660,0073179
8661,0425112
8662,0094027
8663,0314331
8664,0347840
8665,2179116
8666,0275773
8667,0092906
8668,0329388
8669,0472160
8670,0443489
8671,0105104
8672,0414055
8673,0120623
8674,0113987
8675,0162650
8676,0026174
8677,0484562
8678,1806234
8679,1663202
8680,0772178
8681,0101764
8682,0202641
8683,0301470
8684,0105316
8685,0114746
8686,0094008
8687,1964418
8688,0080661
8689,4104054
8690,0112431
8691,0290334
8692,0367093
8693,0433116
8694,0401445
8695,0119141
8696,0139462
8697,0063522
8698,0119558
8699,0250305
8700,0245407
8701,2246779
8702,0062374
8703,1241017
8704,0112887
8705,0116295
8706,0066995
8707,0049949
8708,0094347
8709,0058756
8710,0114151
8711,0091024
8712,0338096
8713,0054847
8714,0467200
8715,0126250
8716,0071877
8717,1307861
8718,0171804
8719,0338095
8720,1691917
8721,0109021
8722,0271367
8723,0102555
8724,0350261
8725,1564367
8726,0113690
8727,0120662
8728,0284490
8729,1146438
8730,0325258
8731,0047834
8732,2273657
8733,0252503
8734,2326612
8735,0058182
8736,0161860
8737,2375574
8738,0117880
8739,0053779
8740,0490084
8741,0068833
8742,0078718
8743,1319718
8744,0115714
8745,0118842
8746,0059297
8747,0109440
8748,1308667
8749,0817538
8750,0317219
8751,0097240
8752,0114086
8753,0037008
8754,2802154
8755,0457939
8756,0046435
8757,0109480
8758,0130827
8759,0047573
8760,0217788
8761,0092699
8762,0289992
8763,0271263
8764,0118114
8765,0096969
8766,0114682
8767,1735907
8768,0084296
8769,0236640
8770,0079073
8771,0470055
8772,0055100
8773,3401882
8774,0082727
8775,1742650
8776,0112495
8777,0109686
8778,1259014
8779,0078763
8780,0864835
8781,0032234
8782,0401855
8783,0110939
8784,2140379
8785,0488120
8786,0076716
8787,1618435
8788,0075029
8789,0779982
8790,0114576
8791,1326972
8792,0331953
8793,1278293
8794,0105810
8795,6090102
8796,0087951
8797,0219263
8798,0110475
8799,1049402
8800,0120686
8801,2523852
8802,0081568
8803,0098105
8804,1621045
8805,0106834
8806,0109891
8807,1825157
8808,0096734
8809,0356680
8810,0808357
8811,0113161
8812,7158814
8813,0378947
8814,2091473
8815,2625810
8816,0057261
8817,0042041
8818,0019760
8819,0187859
8820,3715320
8821,0799934
8822,0119665
8823,0104810
8824,1385912
8825,0075276
8826,6892388
8827,0297884
8828,0107212
8829,0351817
8830,0115783
8831,0119219
8832,1179933
8833,0091400
8834,0021749
8835,0364970
8836,0053459
8837,0089730
8838,0286244
8839,0063056
8840,0422861
8841,0112302
8842,0116447
8843,3511542
8844,0089601
8845,0296166
8846,0107206
8847,0395495
8848,0262396
8849,0229260
8850,2704998
8851,0118767
8852,0103939
8853,0099674
8854,0269743
8855,0056172
8856,0103827
8857,0332280
8858,0081534
8859,0964587
8860,0106627
8861,0076578
8862,0105226
8863,0110516
8864,0435761
8865,0089006
8866,1847731
8867,0058888
8868,0787475
8869,6294822
8870,0061407
8871,0114287
8872,0460810
8873,0362590
8874,0102460
8875,1205535
8876,0107438
8877,1212436
8878,0401792
8879,0098084
8880,2494280
8881,0319343
8882,0117202
8883,1227536
8884,0926063
8885,0206314
8886,0098115
8887,0284850
8888,0104926
8889,1507563
8890,0118708
8891,0416044
8892,0441796
8893,0408524
8894,0081748
8895,0187598
8896,3949660
8897,1506999
8898,0174268
8899,0072308
8900,0107659
8901,1386697
8902,0116629
8903,0090660
8904,0107969
8905,4229236
8906,0116168
8907,0308055
8908,0447166
8909,0844479
8910,0119013
8911,0115438
8912,0156323
8913,0119349
8914,0100611
8915,1273207
8916,0252076
8917,0363163
8918,1532503
8919,0056023
8920,2011971
8921,0120915
8922,0325805
8923,0040522
8924,0104057
8925,1078188
8926,0685628
8927,0200469
8928,0100514
8929,0113442
8930,0087921
8931,0090264
8932,0201520
8933,0811080
8934,0265632
8935,2182001
8936,1245112
8937,1935065
8938,0083944
8939,0112760
8940,0275491
8941,0264472
8942,0104361
8943,0119381
8944,0073906
8945,0034742
8946,1385956
8947,0230025
8948,0016914
8949,2209418
8950,0119640
8951,0067527
8952,2304426
8953,0111756
8954,6878486
8955,0112579
8956,3393786
8957,0101605
8958,0066026
8959,0772251
8960,0066434
8961,0243655
8962,0093493
8963,0185534
8964,0092974
8965,0089652
8966,0340163
8967,3042408
8968,0095159
8969,0163988
8970,0209144
8971,4796122
8972,1911644
8973,0111477
8974,0074812
8975,0378109
8976,0092603
8977,0211729
8978,0373051
8979,0120317
8980,0108327
8981,0105466
8982,0105839
8983,0374102
8984,0445990
8985,2309961
8986,0112757
8987,1028576
8988,0108171
8989,0080354
8990,0095382
8991,0095403
8992,0097142
8993,0159097
8994,2708946
8995,0643109
8996,0758746
8997,0083722
8998,0988047
8999,0090334
9000,0352277
9001,0119668
9002,0462538
9003,0048977
9004,0100263
9005,3268458
9006,1494772
9007,0099703
9008,0118001
9009,0822847
9010,1352852
9011,0770752
9012,0049366
9013,6438918
9014,0337697
9015,0077973
9016,2503154
9017,0088414
9018,0046085
9019,0095705
9020,0100475
9021,1634136
9022,0082474
9023,4171032
9024,0073692
9025,0065466
9026,0072653
9027,0118548
9028,0219405
9029,1568341
9030,1488163
9031,0103783
9032,0074281
9033,0068309
9034,0066206
9035,0283509
9036,0103919
9037,0101831
9038,0063462
9039,0109965
9040,2446042
9041,0050419
9042,0092690
9043,0093209
9044,0081693
9045,5013056
9046,0124718
9047,0056592
9048,0120539
9049,0200215
9050,0418141
9051,0119794
9052,0391225
9053,0101889
9054,2580382
9055,0051406
9056,4464394
9057,0860907
9058,0090768
9059,0419946
9060,0105032
9061,0130121
9062,0165623
9063,1805297
9064,0090098
9065,0099797
9066,0396269
9067,0099819
9068,0376994
9069,0164184
9070,0079640
9071,0185183
9072,0363473
9073,0056405
9074,0055312
9075,0258273
9076,0109198
9077,4881806
9078,0107983
9079,0338337
9080,1528071
9081,0960890
9082,0861739
9083,3525346
9084,5494396
9085,0234853
9086,0465624
9087,1955162
9088,4786282
9089,2076781
9090,1032815
9091,2975590
9092,0068334
9093,1568338
9094,0283883
9095,0289765
9096,0118040
9097,0253474
9098,0084633
9099,0091554
9100,0082801
9101,0091344
9102,0421054
9103,1517252
9104,0317248
9105,0118996
9106,0460829
9107,0358082
9108,0062467
9109,0116000
9110,0310775
9111,0060841
9112,0458339
9113,0062138
9114,0437777
9115,0082009
9116,0166175
9117,0080861
9118,1528100
9119,0952640
9120,0831387
9121,0140688
9122,0082533
9123,0814075
9124,0886539
9125,0084469
9126,0113627
9127,0118570
9128,0089177
9129,0138097
9130,2092588
9131,2402603
9132,0080402
9133,2510894
9134,0062480
9135,0172396
9136,1666801
9137,0104009
9138,0111301
9139,0120737
9140,1058017
9141,0085995
9142,0044008
9143,2027128
9144,0080731
9145,2546038
9146,1639826
9147,0039808
9148,0106292
9149,5657846
9150,0465494
9151,0875113
9152,0233469
9153,0115645
9154,0142241
9155,0109045
9156,0265808
9157,0042332
9158,0015324
9159,5323662
9160,0095107
9161,1433811
9162,0046414
9163,0308208
9164,0279065
9165,0119273
9166,0138304
9167,2980648
9168,0065214
9169,6149818
9170,4799050
9171,0246578
9172,0780607
9173,0025452
9174,0008133
9175,1740047
9176,0115759
9177,0280424
9178,0033836
9179,0066921
9180,0075860
9181,0444682
9182,0056875
9183,2100546
9184,0061557
9185,0094744
9186,2543702
9187,3063516
9188,0918511
9189,0145046
9190,0101829
9191,0082089
9192,0093744
9193,0821642
9194,0116514
9195,1289406
9196,3333182
9197,0225009
9198,0434139
9199,0108260
9200,0051525
9201,0093509
9202,0972785
9203,0252028
9204,0089003
9205,0120008
9206,0258470
9207,0800369
9208,0102782
9209,0112769
9210,0099951
9211,0110442
9212,0141105
9213,0106833
9214,0119994
9215,2268016
9216,0377471
9217,0113362
9218,0110684
9219,0856797
9220,0266489
9221,0142232
9222,0048424
9223,0155776
9224,0134983
9225,0053198
9226,0388183
9227,0024803
9228,0416315
9229,0120685
9230,0104815
9231,0073639
9232,0264150
9233,0259288
9234,0240402
9235,0363226
9236,0038348
9237,0113228
9238,0357507
9239,0113729
9240,0870984
9241,0117998
9242,0403537
9243,2737926
9244,0092925
9245,0338135
9246,0079714
9247,0094678
9248,1440345
9249,0425379
9250,0419706
9251,0240462
9252,0138487
9253,0113568
9254,0212985
9255,1985019
9256,0118926
9257,0060107
9258,0114681
9259,0974959
9260,1560139
9261,0108148
9262,0380066
9263,0082495
9264,0015163
9265,1276121
9266,0066249
9267,0042665
9268,0103516
9269,0995868
9270,0358135
9271,0079285
9272,0116353
9273,1515091
9274,2980516
9275,0983193
9276,0310357
9277,0985699
9278,3763866
9279,0449010
9280,0109049
9281,0173886
9282,0092272
9283,0311320
9284,5544384
9285,0015864
9286,0091129
9287,0100507
9288,0101969
9289,2452042
9290,5056034
9291,0250202
9292,0057163
9293,0051622
9294,0105946
9295,1402488
9296,6987652
9297,1772288
9298,0265298
9299,2326554
9300,0388419
9301,3017864
9302,0086525
9303,4442130
9304,0091954
9305,0390221
9306,0264796
9307,0035238
9308,0962762
9309,0081375
9310,1512235
9311,0038823
9312,0059017
9313,0097050
9314,0108451
9315,0426627
9316,0095736
9317,1179031
9318,0066402
9319,0109855
9320,0102004
9321,0150662
9322,0283832
9323,0116886
9324,0100260
9325,0376108
9326,0180181
9327,0106500
9328,0460792
9329,2263944
9330,0107413
9331,5952332
9332,3317234
9333,1308729
9334,7044010
9335,0043918
9336,0116414
9337,0055304
9338,2017038
9339,1054606
9340,3606756
9341,0104431
9342,0096054
9343,0112715
9344,1127205
9345,0202402
9346,1650062
9347,1753786
9348,1407052
9349,0347540
9350,4139124
9351,1302011
9352,0056412
9353,0120458
9354,0282674
9355,0048491
9356,0382628
9357,0284492
9358,0085407
9359,0443496
9360,1024255
9361,0497465
9362,0479143
9363,0988045
9364,1080016
9365,0439289
9366,1528313
9367,0430634
9368,0115693
9369,0092571
9370,0081283
9371,0322259
9372,0091830
9373,0033891
9374,0181689
9375,0408345
9376,0083946
9377,0046451
9378,2096673
9379,4276820
9380,1334512
9381,0110613
9382,1623288
9383,0071110
9384,1210106
9385,0120177
9386,0301727
9387,0375104
9388,0174204
9389,0120906
9390,0081454
9391,3300542
9392,0096928
9393,0041452
9394,0092263
9395,0343121
9396,1440728
9397,0086143
9398,0065126
9399,4034354
9400,0382992
9401,0303714
9402,1657507
9403,0293715
9404,0089017
9405,0059245
9406,0822832
9407,2044801
9408,1232200
9409,0054176
9410,0499448
9411,0065143
9412,0115012
9413,0095730
9414,0120587
9415,0790724
9416,1111833
9417,0136535
9418,0092035
9419,0113158
9420,0070155
9421,0116095
9422,0103957
9423,0092493
9424,0765120
9425,0090693
9426,0840361
9427,0410650
9428,0120363
9429,2262227
9430,0320691
9431,0080623
9432,0105622
9433,0104928
9434,1895587
9435,0035262
9436,1194173
9437,0420238
9438,0061512
9439,0088000
9440,0097531
9441,1372686
9442,0763831
9443,1014759
9444,0496806
9445,0427531
9446,0070904
9447,0094012
9448,1204975
9449,0295254
9450,0448157
9451,2181959
9452,0114745
9453,0015400
9454,0110197
9455,0116508
9456,0380609
9457,2097298
9458,0118742
9459,0455362
9460,0078902
9461,0815245
9462,0118929
9463,0080436
9464,3355694
9465,0034587
9466,0380510
9467,0275688
9468,0147612
9469,1935179
9470,0132347
9471,0175550
9472,1219827
9473,1711425
9474,0479884
9475,0301976
9476,1980929
9477,0099426
9478,0164312
9479,2338151
9480,0246645
9481,0280477
9482,1185616
9483,4960934
9484,0090685
9485,0275022
9486,0113326
9487,0103003
9488,4964772
9489,0462499
9490,1470827
9491,0319970
9492,0279077
9493,0495241
9494,0160184
9495,0116745
9496,0073396
9497,0116683
9498,0490181
9499,0311648
9500,0092007
9501,0780653
9502,0056687
9503,2458106
9504,0061882
9505,0465551
9506,0093171
9507,0042895
9508,0099371
9509,1134629
9510,0246460
9511,0052918
9512,2334879
9513,0104040
9514,1282140
9515,1720616
9516,0117603
9517,0067350
9518,0043338
9519,0079576
9520,0115669
9521,0077269
9522,0092216
9523,0119937
9524,0372784
9525,0367027
9526,0108358
9527,0080745
9528,0323944
9529,3221698
9530,0037120
9531,0109506
9532,0073440
9533,0117102
9534,0448694
9535,1872194
9536,0082158
9537,0056801
9538,0091886
9539,0365686
9540,0857265
9541,0366627
9542,4991652
9543,0361925
9544,0418819
9545,0048980
9546,0412080
9547,0078480
9548,1074638
9549,0055728
9550,0084112
9551,0475394
9552,0329028
9553,0449467
9554,0070820
9555,0265343
9556,0173716
9557,1567609
9558,0086723
9559,0088170
9560,0838283
9561,0221073
9562,0116410
9563,0806027
9564,0477080
9565,0089791
9566,1431045
9567,0092532
9568,0160009
9569,0278488
9570,0758752
9571,0087078
9572,0033774
9573,0076584
9574,0119592
9575,1161418
9576,0338188
9577,1172571
9578,0120598
9579,1325753
9580,0097441
9581,0214641
9582,0106977
9583,0842929
9584,0301199
9585,0416716
9586,1978532
9587,0371746
9588,0056732
9589,0183790
9590,0051516
9591,0053318
9592,0109936
9593,0078767
9594,0409904
9595,0206275
9596,1032819
9597,0112634
9598,0407304
9599,0038574
9600,1355599
9601,0238380
9602,1649419
9603,0109444
9604,0053084
9605,0469641
9606,0074751
9607,0416320
9608,0117589
9609,1060277
9610,0112379
9611,0360486
9612,1503646
9613,0221023
9614,0094961
9615,7164714
9616,3748528
9617,0104694
9618,0097714
9619,0866437
9620,0120613
9621,0093058
9622,2109184
9623,3631112
9624,0316356
9625,0113845
9626,0099166
9627,0181288
9628,0404203
9629,0229340
9630,0282864
9631,0117979
9632,0169858
9633,0062759
9634,0404390
9635,0094824
9636,0057286
9637,0091223
9638,0963743
9639,0122459
9640,0758730
9641,2112277
9642,5084198
9643,0093793
9644,5095030
9645,0489458
9646,1649444
9647,2258858
9648,0207374
9649,0119167
9650,0383678
9651,0116669
9652,0092534
9653,0102500
9654,1000771
9655,0329101
9656,0046183
9657,0084917
9658,2406566
9659,0480269
9660,1448755
9661,1464580
9662,0250224
9663,0234805
9664,0374887
9665,2649554
9666,0091990
9667,0095484
9668,0091472
9669,3672840
9670,0304415
9671,0100339
9672,0082000
9673,0082869
9674,0399327
9675,0815236
9676,0107653
9677,1596346
9678,0329575
9679,0334416
9680,0246989
9681,0100114
9682,0253798
9683,0134854
9684,0164085
9685,0195685
9686,0222851
9687,3395184
9688,1121096
9689,0088889
9690,0070544
9691,0076752
9692,0989757
9693,0108002
9694,0057546
9695,0263124
9696,0107630
9697,0449088
9698,0077416
9699,0234940
9700,1646980
9701,0158622
9702,0468569
9703,0084899
9704,0187819
9705,2771372
9706,0326208
9707,0104670
9708,0045061
9709,0810823
9710,0078588
9711,0319262
9712,2980472
9713,2140373
9714,0445620
9715,0439876
9716,2923316
9717,0250809
9718,0145531
9719,0391728
9720,0206636
9721,0110657
9722,0338075
9723,0029284
9724,1414382
9725,0104804
9726,0351977
9727,1091191
9728,0780622
9729,0120784
9730,0119620
9731,0098343
9732,0053114
9733,1595366
9734,0117223
9735,0110308
9736,3733774
9737,0216799
9738,0822854
9739,1054485
9740,2761578
9741,1823672
